65521830;ACEBUTOLOL RANBAXY 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;27/07/1988;Warning disponibilité;; RANBAXY PHARMACIE GENERIQUES;0
67470053;ACEBUTOLOL RANBAXY 400 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;27/07/1988;Warning disponibilité;; RANBAXY PHARMACIE GENERIQUES;0
67951019;ACEBUTOLOL RATIOPHARM 200 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation abrogée;Procédure nationale;Non commercialisée;29/05/1997;Warning disponibilité;; RATIOPHARM (ALLEMAGNE);0
62101141;ACEBUTOLOL RATIOPHARM 400 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation abrogée;Procédure nationale;Non commercialisée;28/09/1998;Warning disponibilité;; RATIOPHARM (ALLEMAGNE);0
64304820;ACEBUTOLOL SANDOZ 200 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;10/05/1999;;; SANDOZ;0
67050875;ACEBUTOLOL SANDOZ 400 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;26/04/1999;;; SANDOZ;0
64847741;ACEBUTOLOL TEVA 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;26/04/1995;;; TEVA SANTE;0
62604153;ACEBUTOLOL TEVA 400 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;26/04/1995;;; TEVA SANTE;0
69877717;ACEBUTOLOL ZENTIVA 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;22/03/2007;;; ZENTIVA FRANCE;0
65842957;ACEBUTOLOL ZENTIVA 400 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;06/04/2007;;; ZENTIVA FRANCE;0
60477038;ACEBUTOLOL ZYDUS 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;28/03/2000;;; ZYDUS FRANCE;0
63151492;ACEBUTOLOL ZYDUS 400 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;28/03/2000;;; ZYDUS FRANCE;0
68600724;ACECLOFENAC ACCORD 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;24/01/2011;;; ACCORD HEALTHCARE FRANCE;0
64130871;ACECLOFENAC BIOGARAN 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;28/10/2015;;; BIOGARAN;0
61003712;ACECLOFENAC EG 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation abrogée;Procédure décentralisée;Non commercialisée;28/10/2008;Warning disponibilité;; EG LABO - LABORATOIRES EUROGENERICS;0
64937530;ACECLOFENAC EG LABO 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;19/06/2017;;; EG LABO - LABORATOIRES EUROGENERICS;0
63092688;ACECLOFENAC MYLAN 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;27/02/2006;;; MYLAN SAS;0
67238724;ACETANILIDUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;18/05/2010;;; BOIRON;0
65900339;ACETATE DE CYPROTERONE ARROW 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;11/09/2008;;; ARROW GENERIQUES;0
67552319;ACETATE DE CYPROTERONE ARROW 50 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;11/09/2008;;; ARROW GENERIQUES;0
60899178;ACETATE DE CYPROTERONE EG 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;28/07/2005;;; EG LABO - LABORATOIRES EUROGENERICS;0
67588728;ACETATE DE CYPROTERONE EG 50 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;30/09/2003;;; EG LABO - LABORATOIRES EUROGENERICS;0
65230796;ACETATE DE CYPROTERONE SANDOZ 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;19/05/2006;;; SANDOZ;0
60406938;ACETATE DE CYPROTERONE SANDOZ 50 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;30/09/2003;;; SANDOZ;0
67443608;ACETATE DE CYPROTERONE TEVA 100 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure nationale;Commercialisée;26/10/2007;;; TEVA SANTE;0
63455260;ACETATE DE CYPROTERONE TEVA 50 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;26/10/2007;;; TEVA SANTE;0
69243168;ACETATE DE TERLIPRESSINE EVER PHARMA 0,2 mg/ml, solution injectable;solution injectable;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;03/04/2017;;; EVER VALINJECT (AUTRICHE);0
69773711;ACETICUM ACIDUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;18/09/2013;;; BOIRON;0
68976484;ACETICUM ACIDUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;18/09/2013;;; LEHNING;0
66767379;ACETONUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;18/09/2013;;; BOIRON;0
69148542;ACETYLCYSTEINE ARROW 200 mg, comprimé effervescent;comprimé effervescent(e);orale;Autorisation active;Procédure nationale;Commercialisée;08/10/2004;;; ARROW GENERIQUES;0
66398010;ACETYLCYSTEINE BIOGARAN CONSEIL 200 mg, comprimé effervescent;comprimé effervescent(e);orale;Autorisation active;Procédure nationale;Non commercialisée;14/11/1997;Warning disponibilité;; BIOGARAN;0
62784356;ACETYLCYSTEINE BIOGARAN CONSEIL 200 mg, poudre pour solution buvable en sachet;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;21/03/1997;;; BIOGARAN;0
68043798;ACETYLCYSTEINE EG 200 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;26/12/2003;;; EG LABO - LABORATOIRES EUROGENERICS;0
69896678;ACETYLCYSTEINE EG LABO CONSEIL 200 mg SANS SUCRE, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;07/09/2010;;; EG LABO - LABORATOIRES EUROGENERICS;0
65483582;ACETYLCYSTEINE MYLAN 200 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;26/12/2003;;; MYLAN SAS;0
67494823;ACETYLCYSTEINE SANDOZ CONSEIL 200 mg, granulés pour solution buvable en sachet-dose;granulés pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;22/09/2000;;; SANDOZ;0
67657188;ACETYLCYSTEINE TEVA CONSEIL 200 mg SANS SUCRE, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;26/09/2012;;; TEVA SANTE;0
63976701;ACETYLCYSTEINE TEVA CONSEIL 200 mg, poudre pour solution buvable en sachet-dose;poudre pour solution buvable;orale;Autorisation active;Procédure nationale;Commercialisée;26/12/2003;;; RATIOPHARM (ALLEMAGNE);0
62887979;ACETYLLEUCINE BIOGARAN 500 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;07/09/2011;;; BIOGARAN;0
61920248;ACETYLLEUCINE MYLAN 500 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;09/11/2011;;; MYLAN SAS;0
65897327;ACETYLLEUCINE TEVA 500 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;14/02/2012;;; TEVA SANTE;0
65372144;ACETYLLEUCINE ZENTIVA 500 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;08/09/2011;;; ZENTIVA FRANCE;0
68401067;ACICLOVIR AGEPHA 30 mg/g, pommade ophtalmique;pommade;ophtalmique;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;29/07/2019;;; AGEPHA PHARMA (SLOVAQUIE);0
61683272;ACICLOVIR ALMUS 200 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;09/01/2007;;; RANBAXY PHARMACIE GENERIQUES;0
62022480;ACICLOVIR ALMUS 5 %, crème;crème;cutanée;Autorisation active;Procédure nationale;Commercialisée;21/01/2003;;; BIOGARAN;0
68888917;ACICLOVIR ARROW 200 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;09/07/2002;;; ARROW GENERIQUES;0
67363642;ACICLOVIR ARROW 5 %, crème;crème;cutanée;Autorisation active;Procédure nationale;Commercialisée;21/01/2003;;; ARROW GENERIQUES;0
60111197;ACICLOVIR ARROW 800 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;09/07/2002;;; ARROW GENERIQUES;0
64858307;ACICLOVIR ARROW CONSEIL 5 %, crème;crème;cutanée;Autorisation active;Procédure nationale;Commercialisée;05/05/2004;;; ARROW GENERIQUES;0
68623395;ACICLOVIR ARROW LAB 200 mg, comprimé;comprimé;orale;Autorisation archivée;Procédure nationale;Non commercialisée;22/12/2006;Warning disponibilité;; ARROW GENERIQUES;0
65786152;ACICLOVIR ARROW LAB 800 mg, comprimé;comprimé;orale;Autorisation archivée;Procédure nationale;Non commercialisée;29/03/2007;Warning disponibilité;; ARROW GENERIQUES;0
62485208;ACICLOVIR BIOGARAN 200 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;19/11/1998;;; GLAXOSMITHKLINE;0
68303445;ACICLOVIR BIOGARAN 5 %, crème;crème;cutanée;Autorisation active;Procédure nationale;Commercialisée;12/01/2004;;; GLAXOSMITHKLINE;0
62970791;ACICLOVIR BIOGARAN 800 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;19/11/1998;;; GLAXOSMITHKLINE;0
68102563;ACICLOVIR BIOGARAN CONSEIL 5 %, crème;crème;cutanée;Autorisation active;Procédure nationale;Commercialisée;05/04/2000;;; BIOGARAN;0
